name	dcs	sen	spe
/data/NormalizedOASIS/labels/OAS1_0064_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.950519014107	0.943809138805	0.985312026775
/data/NormalizedOASIS/labels/OAS1_0065_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.901458812131	0.843760796131	0.990144991021
/data/NormalizedOASIS/labels/OAS1_0066_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.944598693918	0.92365396242	0.988828546924
/data/NormalizedOASIS/labels/OAS1_0067_MR1_mpr_n3_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.89752243999	0.837347894515	0.990028778762
/data/NormalizedOASIS/labels/OAS1_0068_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.956874319252	0.938444061648	0.99195853044
/data/NormalizedOASIS/labels/OAS1_0069_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.934756359304	0.949533487198	0.971343731992
/data/NormalizedOASIS/labels/OAS1_0070_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.948765560017	0.970725691912	0.973618979577
/data/NormalizedOASIS/labels/OAS1_0071_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.95661371783	0.954955543933	0.985484774728
/data/NormalizedOASIS/labels/OAS1_0072_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.946038347945	0.969163251891	0.972167268597
/data/NormalizedOASIS/labels/OAS1_0073_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.88542144424	0.810522508733	0.99291482123
/data/NormalizedOASIS/labels/OAS1_0074_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.961280294669	0.966112745192	0.984659562992
/data/NormalizedOASIS/labels/OAS1_0075_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.926613822941	0.893998790833	0.987569894869
/data/NormalizedOASIS/labels/OAS1_0076_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.952841483741	0.95920142221	0.981096348548
/data/NormalizedOASIS/labels/OAS1_0077_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.957888778924	0.962786337377	0.983438392008
/data/NormalizedOASIS/labels/OAS1_0078_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.936458713568	0.927083533262	0.981534186087
/data/NormalizedOASIS/labels/OAS1_0079_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.947469527836	0.949285176193	0.980956893837
/data/NormalizedOASIS/labels/OAS1_0080_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.949742508111	0.973896155618	0.973129841131
